ID,128 rate,256 rate,512 rate, E[score], E[sum]
2,0.6845240183914857,0.12839937530176976,0.0005808693383197637,1069.143037625945,222.64958150544481
3,0.9724820439851474,0.6557043022264439,0.018295829652156537,2127.6405263178044,372.5705557960914
4,0.8729100781783824,0.4275241500315396,0.005438945006464292,1578.317734937985,289.4508150134334
5,0.7856536639163153,0.42825732394424354,0.007588832944563387,1532.7750969095157,283.9304943628328
6,0.8749066520527335,0.5111851330469724,0.014741241392449688,1768.0418176740013,318.9218668900501
7,0.9324315187889964,0.6001412927828121,0.011255769605871543,1982.3978168660603,351.7478557624435
8,0.740114819308594,0.40356943519840394,0.006899493055819044,1458.9951059886391,271.5540243463729
9,0.347733948118384,0.009814746466885033,3.4035260073049176e-07,732.6662596528465,174.04632213374887
10,0.35768860132967284,0.018609108464194606,8.569700863155256e-05,618.503547952228,149.07055758711536
11,0.7328580551285985,0.1785456591442612,0.0010714575716443365,1037.8955552655088,213.97127150753676
